name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Leyton Hammonds,16,0.233,0.188,0.429,0.025,0.027000000000000003,0.5,2015-16
Chris Olivier,14,0.087,0.068,0.455,0.055,0,0,2015-16
Mitchell Solomon,14,0.261,0.267,0.667,0.1,0.28600000000000003,1,2015-16
Jeffrey Carroll,10,0.134,0.15,0.667,0,0,NA,2015-16
Jeff Newberry,9,0.078,0.06,0.375,0.011000000000000001,0.032,1,2015-16
Anthony Allen,7,0.11900000000000001,0.154,0.8,0.083,0.14300000000000002,0.5,2015-16
Jawun Evans,4,0.028999999999999998,0.055,1,0,0,NA,2015-16
Tavarius Shine,4,0.10800000000000001,0.125,0.5,0,0,NA,2015-16
Davon Dillard,2,0.5,0,0,1,1,1,2015-16
Joe Burton,1,0.033,0.053,1,0,0,NA,2015-16
Igor Ibaka,1,1,1,1,0,NA,NA,2015-16
Tyree Griffin,1,0,0,NA,0,0,NA,2015-16
Total,83,0.10800000000000001,0.11,0.565,0.025,0.037000000000000005,0.545,2015-16
