name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Amadou Sow,27,0.092,0.096,0.75,0.111,0.138,0.5329999999999999,2019-20
Robinson Idehen,23,0.244,0.23,0.737,0.154,0.182,0.5,2019-20
Sekou Touré,13,0.265,0.2,0.462,0,0,NA,2019-20
Matt Freeman,10,0.18899999999999997,0.25,0.857,0.042,0,0,2019-20
Brandon Cyrus,10,0.086,0.098,0.667,0.065,0,0,2019-20
Max Heidegger,3,0.013000000000000001,0.019,1,0.02,0,0,2019-20
Devearl Ramsey,3,0.017,0,0,0.038,0.045,0.5,2019-20
Roberto Gittens,2,0.5,0.5,1,1,1,1,2019-20
Jay Nagle,1,0.25,0,0,0,0,NA,2019-20
Total,92,0.107,0.111,0.672,0.055999999999999994,0.061,0.414,2019-20
