shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.308,0.632,0.076,0.6829999999999999,2019-20,UCSantaBarbara
2pt Jumpers,0.335,0.38799999999999996,0.055,0.41,2019-20,UCSantaBarbara
3pt Shots,0.35700000000000004,0.348,0.012,0.353,2019-20,UCSantaBarbara
