name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Chris Gaston,47,0.204,0.187,0.535,0.019,0,0,2011-12
Kervin Bristol,29,0.391,0.298,0.519,0.033,0.04,0.5,2011-12
Marvin Dominique,13,0.406,0.267,0.308,0,0,NA,2011-12
Ryan Canty,9,0.42100000000000004,0.545,0.75,0.083,0,0,2011-12
Brandon Frazier,8,0.07,0.043,0.33299999999999996,0.01,0,0,2011-12
Bryan Smith,8,0.14,0.154,0.5710000000000001,0.017,0,0,2011-12
Lamount Samuell,3,0.037000000000000005,0,0,0.25,NA,0,2011-12
Devon McMillan,3,0.034,0.045,0.5,0.009000000000000001,0.024,1,2011-12
Alberto Estwick,2,0.059000000000000004,0.125,1,0.028999999999999998,0,0,2011-12
Luka Zivkovic,1,0.5,0.5,1,0,0,NA,2011-12
"SHORT,JEFF",1,0,0,NA,0,NA,NA,2011-12
Total,124,0.18899999999999997,0.17600000000000002,0.514,0.02,0.01,0.154,2011-12
