shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.38,0.536,0.195,0.6659999999999999,2011-12
2pt Jumpers,0.255,0.358,0.084,0.391,2011-12
3pt Shots,0.365,0.361,0.003,0.36200000000000004,2011-12
