start_of_poss,percent_of_initial_attempts,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_shots_2pt_jumpers,fg_percent_2pt_jumpers,percent_shots_3pt,fg_percent_3pt,season,team
"Rebound, 0-10 s",0.14400000000000002,0.557,0.409,0.66,0.174,0.375,0.41700000000000004,0.354,2016-17,Idaho
"Rebound, 11-30 s",0.23600000000000002,0.467,0.349,0.462,0.304,0.313,0.34700000000000003,0.405,2016-17,Idaho
"Opp score, 0-10 s",0.046,0.5479999999999999,0.397,0.7240000000000001,0.205,0.267,0.397,0.345,2016-17,Idaho
"Opp score, 11-30 s",0.379,0.48700000000000004,0.318,0.47700000000000004,0.264,0.4,0.418,0.366,2016-17,Idaho
"Steal, 0-10 s",0.055999999999999994,0.594,0.589,0.642,0.156,0.429,0.256,0.391,2016-17,Idaho
"Steal, 11-30 s",0.018000000000000002,0.431,0.276,0.625,0.31,0.33299999999999996,0.414,0.25,2016-17,Idaho
Transition,0.245,0.564,0.44799999999999995,0.665,0.17600000000000002,0.36200000000000004,0.377,0.358,2016-17,Idaho
