name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Adjehi Baru,20,0.214,0.25,0.667,0.040999999999999995,0.039,0.4,2014-15,Col.ofCharleston
Donovan Gilmore,16,0.14300000000000002,0.195,0.889,0.12300000000000001,0.08,0.28600000000000003,2014-15,Col.ofCharleston
Canyon Barry,11,0.075,0.1,0.75,0.028999999999999998,0.045,0.33299999999999996,2014-15,Col.ofCharleston
Glen Pierre,10,0.429,0.8,0.667,0.174,0.28600000000000003,0.5,2014-15,Col.ofCharleston
Terrance O'Donohue,9,0.242,0.25,0.5,0.036000000000000004,0,0,2014-15,Col.ofCharleston
Evan Bailey,6,0.2,0.222,0.667,0.12,0,0,2014-15,Col.ofCharleston
Anthony Stitt,6,0.025,0.028999999999999998,0.5,0.044000000000000004,0,0,2014-15,Col.ofCharleston
Joe Chealey,3,0,0,NA,0.027000000000000003,0,0,2014-15,Col.ofCharleston
Cameron Johnson,3,0.054000000000000006,0.095,1,0,0,NA,2014-15,Col.ofCharleston
David Wishon,2,0.2,0.25,1,0,NA,NA,2014-15,Col.ofCharleston
Total,86,0.102,0.13,0.7090000000000001,0.049,0.037000000000000005,0.24100000000000002,2014-15,Col.ofCharleston
