name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season,team
Nick King,523,0.5690000000000001,0.535,0.348,0.648,0.415,0.446,0.425,0.313,0.207,0.389,0.833,0.35,0.732,2017-18,MiddleTenn.
Giddy Potts,343,0.5750000000000001,0.5379999999999999,0.157,0.556,0.5,0.23,0.342,0.33299999999999996,0.612,0.405,0.741,0.233,0.862,2017-18,MiddleTenn.
Antwain Johnson,250.99999999999997,0.5660000000000001,0.524,0.243,0.557,0.294,0.33899999999999997,0.424,0.083,0.418,0.39,0.659,0.259,0.862,2017-18,MiddleTenn.
Brandon Walters,218.00000000000003,0.6669999999999999,0.654,0.6509999999999999,0.8029999999999999,0.711,0.326,0.38,0.593,0.023,0.2,1,0.408,0.6970000000000001,2017-18,MiddleTenn.
Tyrik Dixon,139,0.49,0.45,0.19399999999999998,0.593,0.375,0.345,0.312,0.067,0.46,0.32799999999999996,0.857,0.245,0.794,2017-18,MiddleTenn.
David Simmons,103,0.5770000000000001,0.5529999999999999,0.534,0.5820000000000001,0.188,0.282,0.552,0,0.184,0.316,0.667,0.534,0.636,2017-18,MiddleTenn.
Karl Gamble,99,0.551,0.535,0.475,0.723,0.5589999999999999,0.444,0.364,0.938,0.081,0.25,0.5,0.384,0.605,2017-18,MiddleTenn.
Simpson Edward,75,0.52,0.513,0.04,1,0,0.12,0.111,1,0.84,0.365,1,0.053,0.75,2017-18,MiddleTenn.
James Hawthorne,70,0.43500000000000005,0.39299999999999996,0.271,0.526,0.2,0.557,0.41,0.562,0.171,0.083,1,0.314,0.682,2017-18,MiddleTenn.
Therren Shelton-Szmidt,39,0.443,0.449,0.077,0.33299999999999996,0,0.256,0.3,0.33299999999999996,0.667,0.34600000000000003,1,0.026000000000000002,0,2017-18,MiddleTenn.
Donovan Sims,31,0.6749999999999999,0.645,0.29,0.556,0.2,0.129,0.75,0,0.581,0.444,1,0.258,0.875,2017-18,MiddleTenn.
Davion Thomas,13,0.436,0.385,0.385,0.8,0.5,0.385,0.2,0,0.231,0,NA,0.308,0.75,2017-18,MiddleTenn.
Chase Miller,9,0.302,0.33299999999999996,0.111,0,NA,0.111,0,NA,0.778,0.28600000000000003,1,0.222,0,2017-18,MiddleTenn.
Will Slatten,1,0,0,1,0,NA,0,NA,NA,0,NA,NA,0,NA,2017-18,MiddleTenn.
"SCOTT_JR,RAYSEAN",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-18,MiddleTenn.
Total,1914,0.5650000000000001,0.534,0.318,0.6579999999999999,0.47600000000000003,0.34299999999999997,0.396,0.331,0.33899999999999997,0.37200000000000005,0.797,0.306,0.742,2017-18,MiddleTenn.
