name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Nick King,41,0.154,0.195,0.821,0.052000000000000005,0.061,0.5,2017-18,MiddleTenn.
Brandon Walters,34,0.16899999999999998,0.193,0.917,0.141,0.222,0.6,2017-18,MiddleTenn.
Karl Gamble,14,0.27699999999999997,0.353,0.9229999999999999,0.023,0,0,2017-18,MiddleTenn.
David Simmons,9,0.127,0.156,0.7140000000000001,0.069,0,0,2017-18,MiddleTenn.
James Hawthorne,5,0.21100000000000002,0.2,0.5,0.026000000000000002,0.062,1,2017-18,MiddleTenn.
Antwain Johnson,5,0.066,0.059000000000000004,0.5,0.012,0,0,2017-18,MiddleTenn.
Tyrik Dixon,5,0.111,0.188,1,0.021,0,0,2017-18,MiddleTenn.
Giddy Potts,2,0.019,0.033,1,0,0,NA,2017-18,MiddleTenn.
Will Slatten,1,1,NA,0,NA,NA,NA,2017-18,MiddleTenn.
Davion Thomas,1,0.2,0.25,1,0,0,NA,2017-18,MiddleTenn.
Total,117,0.141,0.177,0.826,0.043,0.05,0.46399999999999997,2017-18,MiddleTenn.
