shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.308,0.636,0.07,0.684,2017-18,MiddleTenn.
2pt Jumpers,0.316,0.369,0.066,0.395,2017-18,MiddleTenn.
3pt Shots,0.375,0.314,0.005,0.316,2017-18,MiddleTenn.
