start_of_poss,percent_of_initial_attempts,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_shots_2pt_jumpers,fg_percent_2pt_jumpers,percent_shots_3pt,fg_percent_3pt,season
"Rebound, 0-10 s",0.14400000000000002,0.467,0.396,0.452,0.23600000000000002,0.44,0.368,0.33299999999999996,2011-12
"Rebound, 11-30 s",0.2,0.41,0.281,0.518,0.38299999999999995,0.319,0.336,0.28300000000000003,2011-12
"Score, 0-10 s",0.07,0.519,0.369,0.605,0.29100000000000004,0.267,0.34,0.429,2011-12
"Score, 11-30 s",0.33299999999999996,0.449,0.316,0.47100000000000003,0.354,0.408,0.33,0.315,2011-12
"Steal, 0-10 s",0.1,0.6629999999999999,0.687,0.723,0.136,0.4,0.177,0.423,2011-12
"Steal, 11-30 s",0.023,0.294,0.382,0.154,0.235,0.25,0.382,0.308,2011-12
Transition,0.313,0.541,0.483,0.601,0.21600000000000003,0.38,0.301,0.374,2011-12
