shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.41,0.519,0.134,0.599,2015-16,Colorado
2pt Jumpers,0.297,0.344,0.081,0.374,2015-16,Colorado
3pt Shots,0.293,0.355,0.01,0.359,2015-16,Colorado
