name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Kendrick Washington,21,0.139,0.109,0.5,0.022000000000000002,0.077,1,2013-14
Kirk Van Slyke,19,0.132,0.133,0.647,0.022000000000000002,0.049,1,2013-14
Kelvin Downs,7,0.24100000000000002,0.429,0.857,0,0,NA,2013-14
Brandon Reed,5,0.059000000000000004,0.043,0.33299999999999996,0.013999999999999999,0,0,2013-14
"III,MELVIN",4,0.065,0.10300000000000001,1,0,0,NA,2013-14
Ed Townsel,4,0.026000000000000002,0.048,1,0.02,0,0,2013-14
Seth Kisler,3,0.3,0.25,0.667,0,0,NA,2013-14
Cameron Golden,2,0.023,0.053,1,0.021,0.053,1,2013-14
Raeford Worsham,1,0.071,0.1,1,0,0,NA,2013-14
Total,66,0.09699999999999999,0.109,0.655,0.013000000000000001,0.024,0.667,2013-14
