name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season,team
Scottie Haralson,335,0.514,0.484,0.087,0.483,0.5710000000000001,0.284,0.358,0.20600000000000002,0.63,0.36,0.882,0.17,0.8420000000000001,2012-13,Tulsa
James Woodard,303,0.522,0.48,0.23800000000000002,0.6809999999999999,0.327,0.39299999999999996,0.42,0.24,0.37,0.27699999999999997,0.871,0.446,0.6809999999999999,2012-13,Tulsa
Pat Swilling,229.99999999999997,0.541,0.524,0.135,0.484,0.133,0.174,0.2,0.125,0.691,0.409,0.8,0.248,0.649,2012-13,Tulsa
Shaquille Harrison,193,0.45000000000000007,0.38299999999999995,0.6890000000000001,0.474,0.19,0.171,0.152,0,0.14,0.14800000000000002,1,0.632,0.639,2012-13,Tulsa
Rashad Ray,179,0.523,0.466,0.358,0.609,0.179,0.374,0.373,0.04,0.268,0.271,0.9229999999999999,0.391,0.7859999999999999,2012-13,Tulsa
Kauri Black,139,0.616,0.655,0.7120000000000001,0.778,0.623,0.28800000000000003,0.35,0.643,0,NA,NA,0.784,0.486,2012-13,Tulsa
D'Andre Wright,135,0.5710000000000001,0.526,0.607,0.6459999999999999,0.585,0.385,0.34600000000000003,0.556,0.006999999999999999,0,NA,0.667,0.6779999999999999,2012-13,Tulsa
Tim Peete,103,0.41800000000000004,0.364,0.301,0.613,0.368,0.408,0.19,0.125,0.29100000000000004,0.233,1,0.34,0.7140000000000001,2012-13,Tulsa
Brandon Swannegan,55.00000000000001,0.513,0.455,0.455,0.56,0.643,0.545,0.36700000000000005,0.909,0,NA,NA,0.5820000000000001,0.688,2012-13,Tulsa
Zeldric King,47,0.624,0.606,0.723,0.706,0.667,0.255,0.25,0.667,0.021,1,0,0.66,0.645,2012-13,Tulsa
Rashad Smith,28.999999999999996,0.693,0.621,0.586,0.765,0.5379999999999999,0.345,0.5,0,0.069,0,NA,0.9309999999999999,0.815,2012-13,Tulsa
Nick Wood,10,0.6849999999999999,0.7,0,NA,NA,0.3,0.33299999999999996,1,0.7,0.5710000000000001,1,0.2,0.5,2012-13,Tulsa
Jamie Booker,2,0,0,0.5,0,NA,0.5,0,NA,0,NA,NA,0,NA,2012-13,Tulsa
"WRAGGE,ETHAN",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012-13,Tulsa
Total,1760.0000000000002,0.527,0.491,0.35100000000000003,0.615,0.429,0.309,0.335,0.297,0.34,0.336,0.861,0.436,0.67,2012-13,Tulsa
D-I Team Averages,NA,0.542,0.504,0.38299999999999995,0.609,0.418,0.293,0.35700000000000004,0.35,0.32299999999999995,0.34299999999999997,0.8490000000000001,0.426,0.691,2012-13,Tulsa
