name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Draymond Green,38,0.182,0.158,0.5329999999999999,0.046,0.085,0.625,2011-12
Derrick Nix,29,0.138,0.16,0.682,0.099,0.114,0.5710000000000001,2011-12
Adreian Payne,29,0.259,0.27399999999999997,0.773,0.081,0.057,0.28600000000000003,2011-12
Branden Dawson,25,0.145,0.151,0.737,0.109,0.25,0.667,2011-12
Brandon Wood,9,0.111,0.062,0.375,0.015,0,0,2011-12
Keith Appling,7,0.047,0.052000000000000005,0.667,0.012,0,0,2011-12
Alex Gauna,6,0.261,0.2,0.5,0,0,NA,2011-12
Austin Thornton,6,0.231,0,0,0.083,0.105,0.667,2011-12
Brandan Kearney,3,0.273,0.25,0.667,0,0,NA,2011-12
Russell Byrd,2,0.25,0.33299999999999996,0.5,0,NA,NA,2011-12
Dan Chapman,1,0.33299999999999996,NA,0,NA,NA,NA,2011-12
Total,155,0.147,0.145,0.615,0.053,0.07,0.515,2011-12
