shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.294,0.617,0.076,0.667,2015-16,Belmont
2pt Jumpers,0.358,0.384,0.042,0.401,2015-16,Belmont
3pt Shots,0.348,0.35200000000000004,0.01,0.355,2015-16,Belmont
