shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.354,0.556,0.11699999999999999,0.629,2015-16,Alcorn
2pt Jumpers,0.294,0.41700000000000004,0.069,0.44799999999999995,2015-16,Alcorn
3pt Shots,0.35200000000000004,0.361,0.013999999999999999,0.366,2015-16,Alcorn
