shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.423,0.624,0.07400000000000001,0.674,2015-16,CoppinSt.
2pt Jumpers,0.255,0.345,0.061,0.36700000000000005,2015-16,CoppinSt.
3pt Shots,0.322,0.369,0.005,0.371,2015-16,CoppinSt.
