shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.34600000000000003,0.604,0.075,0.653,2011-12,Colgate
2pt Jumpers,0.309,0.371,0.042,0.38799999999999996,2011-12,Colgate
3pt Shots,0.345,0.379,0.003,0.38,2011-12,Colgate
