shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.366,0.62,0.053,0.655,2018-19,Idaho
2pt Jumpers,0.2,0.396,0.031,0.408,2018-19,Idaho
3pt Shots,0.433,0.33299999999999996,0.001,0.33299999999999996,2018-19,Idaho
