name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Konner Veteto,27,0.19399999999999998,0.247,0.72,0.042,0.062,0.5,2011-12
Joe Eberhard,15,0.19399999999999998,0.222,0.7140000000000001,0,0,NA,2011-12
Walter Jackson,13,0.33299999999999996,0.37,0.833,0.053,0,0,2011-12
Josh McCarver,13,0.16699999999999998,0.146,0.583,0.032,0,0,2011-12
Jackson Carbajal,11,0.14300000000000002,0.125,0.556,0.062,0.154,1,2011-12
John Dickson,8,0.065,0.048,0.5,0.013000000000000001,0,0,2011-12
Heath Hoffman,1,0.03,0.05,1,0,0,NA,2011-12
Julian Demalleville,1,0,0,NA,0.33299999999999996,0.5,1,2011-12
Pete Rakocevic,1,0.083,0.16699999999999998,1,0,0,NA,2011-12
Kendell Groom,1,0,0,NA,0.1,0,0,2011-12
Total,91,0.14400000000000002,0.159,0.688,0.022000000000000002,0.024,0.4,2011-12
