name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Sam Iorio,16,0.14300000000000002,0.161,0.7140000000000001,0.017,0,0,2017-18,American
Sa'Eed Nelson,11,0.028999999999999998,0.03,0.5710000000000001,0.042,0.034,0.25,2017-18,American
Larry Motuzis,8,0.036000000000000004,0.051,0.8,0.043,0.14300000000000002,1,2017-18,American
Marvin Bragg,6,0.185,0.19,0.8,0.083,0,0,2017-18,American
Jesse Little,5,0.091,0.045,0.33299999999999996,0.2,0.667,1,2017-18,American
Cheikh Diallo,3,0.136,0.188,1,0,0,NA,2017-18,American
Matt Cimino,3,0.375,0.16699999999999998,0.33299999999999996,0,0,NA,2017-18,American
Beckton Stacy,2,0.036000000000000004,0,0,0.036000000000000004,0,0,2017-18,American
Nick Macarchuk,2,0.222,0.14300000000000002,0.5,0,NA,NA,2017-18,American
James Washington,1,0,0,NA,0.14300000000000002,0,0,2017-18,American
Drew LaMont,1,0,0,NA,0.14300000000000002,0.5,1,2017-18,American
Total,58,0.069,0.077,0.6509999999999999,0.045,0.065,0.462,2017-18,American
