start_of_poss,percent_of_initial_attempts,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_shots_2pt_jumpers,fg_percent_2pt_jumpers,percent_shots_3pt,fg_percent_3pt,season,team
"Rebound, 0-10 s",0.081,0.522,0.5429999999999999,0.5870000000000001,0.095,0.091,0.36200000000000004,0.35700000000000004,2017-18,American
"Rebound, 11-30 s",0.222,0.483,0.28800000000000003,0.5329999999999999,0.163,0.231,0.5489999999999999,0.354,2017-18,American
"Opp score, 0-10 s",0.033,0.319,0.447,0.429,0.043,0,0.511,0.16699999999999998,2017-18,American
"Opp score, 11-30 s",0.44299999999999995,0.531,0.307,0.59,0.21600000000000003,0.39399999999999996,0.47700000000000004,0.37,2017-18,American
"Steal, 0-10 s",0.07,0.624,0.782,0.7090000000000001,0.069,0.14300000000000002,0.149,0.267,2017-18,American
"Steal, 11-30 s",0.035,0.46,0.4,0.5,0.14,0.14300000000000002,0.46,0.348,2017-18,American
Transition,0.184,0.525,0.617,0.626,0.076,0.1,0.307,0.284,2017-18,American
