name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Zac Cuthbertson,27,0.131,0.091,0.47600000000000003,0.046,0.065,0.5,2018-19,CoastalCarolina
Tommy Burton,18,0.153,0.16399999999999998,0.706,0.016,0.071,1,2018-19,CoastalCarolina
Amidou Bamba,16,0.147,0.115,0.5,0.032,0.048,0.5,2018-19,CoastalCarolina
Josh Coleman,12,0.231,0.192,0.556,0.3,0,0,2018-19,CoastalCarolina
Ajay Sanders,11,0.275,0.28,0.636,0,0,NA,2018-19,CoastalCarolina
DeVante  Jones,7,0.057,0.07,0.8,0.024,0.067,1,2018-19,CoastalCarolina
Tyrell Gumbs-Frater,5,0.077,0.1,0.667,0.045,0.059000000000000004,0.5,2018-19,CoastalCarolina
Isaac Hippolyte,4,0.19,0,0,0,0,NA,2018-19,CoastalCarolina
Trevion Brown,1,0,0,NA,0,0,NA,2018-19,CoastalCarolina
David Kralj,1,0.048,0.077,1,0,0,NA,2018-19,CoastalCarolina
Ebrima Dibba,1,0,0,NA,0,0,NA,2018-19,CoastalCarolina
"AJAY,SANDERS",1,0.16699999999999998,0,0,0,0,NA,2018-19,CoastalCarolina
Matt Lindsey,1,0,NA,NA,0.25,0,0,2018-19,CoastalCarolina
Total,105,0.122,0.10800000000000001,0.5579999999999999,0.031,0.040999999999999995,0.43799999999999994,2018-19,CoastalCarolina
