shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.318,0.5760000000000001,0.087,0.63,2015-16
2pt Jumpers,0.353,0.354,0.042,0.37,2015-16
3pt Shots,0.32899999999999996,0.33299999999999996,0.006,0.335,2015-16
