name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season
Yuta Watanabe,442,0.54,0.5,0.22399999999999998,0.596,0.49200000000000005,0.428,0.413,0.295,0.348,0.364,0.9109999999999999,0.26899999999999996,0.807,2017-18
Jair Bolden,356,0.466,0.445,0.081,0.345,0.1,0.433,0.429,0.19699999999999998,0.486,0.318,0.745,0.174,0.677,2017-18
Patrick Steeves,272,0.549,0.529,0.294,0.662,0.604,0.6579999999999999,0.475,0.38799999999999996,0.048,0.308,1,0.191,0.731,2017-18
Nolan Terry,236,0.532,0.48700000000000004,0.331,0.59,0.174,0.165,0.308,0.16699999999999998,0.504,0.319,0.9470000000000001,0.419,0.7170000000000001,2017-18
Arnaldo Toro,217,0.49699999999999994,0.435,0.43799999999999994,0.6,0.632,0.406,0.307,0.556,0.157,0.20600000000000002,1,0.415,0.767,2017-18
Bo Zeigler,171,0.624,0.626,0.772,0.667,0.682,0.228,0.48700000000000004,0.368,0,NA,NA,0.251,0.581,2017-18
Justin Mazzulla,68,0.481,0.485,0.41200000000000003,0.607,0.235,0.294,0.35,0.28600000000000003,0.294,0.3,1,0.662,0.444,2017-18
Maceo Jack,53,0.584,0.557,0.34,0.556,0.5,0.151,0.375,0.667,0.509,0.40700000000000003,0.818,0.20800000000000002,0.818,2017-18
Justin Williams,27,0.586,0.574,0.7040000000000001,0.737,0.7859999999999999,0.111,0,NA,0.185,0.2,1,0.222,0.667,2017-18
Javier Langarica,9,0.4300000000000001,0.278,0,NA,NA,0.222,0.5,0,0.778,0.14300000000000002,1,0.889,0.75,2017-18
Adam Mitola,8,0.05600000000000001,0,0,NA,NA,0.125,0,NA,0.875,0,NA,0.25,0.5,2017-18
Jack Granger,2,0.75,0.75,0,NA,NA,0,NA,NA,1,0.5,1,0,NA,2017-18
Luke Sasser,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
Total,1861,0.526,0.495,0.311,0.612,0.525,0.38799999999999996,0.413,0.326,0.301,0.321,0.872,0.289,0.7090000000000001,2017-18
