shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.39,0.593,0.133,0.684,2017-18
2pt Jumpers,0.271,0.373,0.107,0.418,2017-18
3pt Shots,0.34,0.35700000000000004,0.016,0.36200000000000004,2017-18
