name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season,team
Jamal Jones,403,0.502,0.467,0.174,0.486,0.324,0.27,0.284,0.065,0.556,0.366,0.902,0.258,0.75,2013-14,TexasA&M
Kourtney Roberson,229,0.595,0.585,0.8690000000000001,0.623,0.71,0.131,0.33299999999999996,0.5,0,NA,NA,0.45899999999999996,0.61,2013-14,TexasA&M
Alex Caruso,224.00000000000003,0.553,0.513,0.473,0.604,0.25,0.205,0.326,0.2,0.321,0.33299999999999996,0.833,0.496,0.685,2013-14,TexasA&M
Antwan Space,194,0.466,0.441,0.423,0.61,0.66,0.314,0.262,0.43799999999999994,0.263,0.255,0.9229999999999999,0.41200000000000003,0.562,2013-14,TexasA&M
Jordan Green,186,0.534,0.508,0.478,0.629,0.41100000000000003,0.183,0.294,0.5,0.33899999999999997,0.302,0.9470000000000001,0.39799999999999996,0.635,2013-14,TexasA&M
Davonte Fitzgerald,162,0.464,0.43799999999999994,0.21600000000000003,0.629,0.5,0.395,0.344,0.591,0.389,0.28600000000000003,0.833,0.33299999999999996,0.593,2013-14,TexasA&M
Shawn Smith,156,0.41700000000000004,0.365,0.429,0.46299999999999997,0.355,0.212,0.242,0.375,0.359,0.214,0.833,0.385,0.667,2013-14,TexasA&M
Fabyon Harris,150,0.544,0.5,0.33299999999999996,0.6,0.3,0.14,0.429,0.222,0.527,0.304,0.792,0.33299999999999996,0.78,2013-14,TexasA&M
Tavario Miller,48,0.436,0.41700000000000004,0.688,0.545,0.667,0.312,0.133,0,0,NA,NA,0.708,0.47100000000000003,2013-14,TexasA&M
J-Mychal Reese,32,0.55,0.516,0.344,0.818,0.111,0.43799999999999994,0.214,0.33299999999999996,0.21899999999999997,0.429,1,0.406,0.6920000000000001,2013-14,TexasA&M
Dylan Johns,17,0.517,0.588,0.765,0.5379999999999999,0.7140000000000001,0.235,0.75,0.667,0,NA,NA,0.529,0.222,2013-14,TexasA&M
Blake McDonald,9,0.505,0.444,0.33299999999999996,0.33299999999999996,1,0.33299999999999996,0,NA,0.33299999999999996,0.667,1,0.444,0.75,2013-14,TexasA&M
Kyle Dobbins,6,0.322,0.33299999999999996,0.833,0.4,1,0.16699999999999998,0,NA,0,NA,NA,1.167,0.28600000000000003,2013-14,TexasA&M
Don Thomas,3,0.127,0,0,NA,NA,0,NA,NA,1,0,NA,0.667,0.5,2013-14,TexasA&M
Payton Carrell,2,0,0,0.5,0,NA,0.5,0,NA,0,NA,NA,0,NA,2013-14,TexasA&M
Total,1821,0.51,0.479,0.42,0.586,0.498,0.239,0.29600000000000004,0.33299999999999996,0.341,0.317,0.878,0.38799999999999996,0.642,2013-14,TexasA&M
