name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Denell Henderson,25,0.195,0.155,0.5,0.037000000000000005,0.059000000000000004,0.667,2014-15,OralRoberts
Korey Billbury,17,0.071,0.042,0.3,0.037000000000000005,0.048,0.4,2014-15,OralRoberts
Brandon Conley,15,0.2,0.261,0.857,0.023,0.059000000000000004,1,2014-15,OralRoberts
Albert Owens,13,0.174,0.158,0.375,0.057999999999999996,0.086,0.6,2014-15,OralRoberts
Adrion Webber,8,0.33299999999999996,0.364,0.667,0.154,0.4,1,2014-15,OralRoberts
Bobby Word,7,0.091,0.111,0.667,0.07,0.16699999999999998,0.667,2014-15,OralRoberts
Obi Emegano,5,0.027999999999999997,0,0,0.01,0.024,1,2014-15,OralRoberts
Darian Harris,3,0.5,0.667,1,0.16699999999999998,NA,0,2014-15,OralRoberts
Drew Wilson,2,0.16699999999999998,0.25,1,0.5,NA,0,2014-15,OralRoberts
Aaron Young,1,0.031,0.055999999999999994,1,0,0,NA,2014-15,OralRoberts
Total,96,0.126,0.127,0.565,0.033,0.053,0.625,2014-15,OralRoberts
