shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.39299999999999996,0.66,0.085,0.721,2016-17
2pt Jumpers,0.251,0.36200000000000004,0.057,0.384,2016-17
3pt Shots,0.355,0.335,0.009000000000000001,0.33799999999999997,2016-17
