name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season,team
Brandon Tabb,493,0.523,0.48700000000000004,0.193,0.568,0.574,0.185,0.297,0.29600000000000004,0.623,0.345,0.792,0.221,0.826,2016-17,Bethune-Cookman
Reggie Baker,413,0.4710000000000001,0.433,0.349,0.5489999999999999,0.418,0.293,0.281,0.294,0.358,0.297,0.841,0.225,0.785,2016-17,Bethune-Cookman
Diamante Lewis,332,0.45000000000000007,0.414,0.41600000000000004,0.5,0.304,0.364,0.306,0.18899999999999997,0.22,0.28800000000000003,0.5710000000000001,0.298,0.667,2016-17,Bethune-Cookman
Quinton Forrest,311,0.5640000000000001,0.5660000000000001,0.6559999999999999,0.657,0.612,0.129,0.3,0.667,0.215,0.299,0.95,0.235,0.521,2016-17,Bethune-Cookman
Jeffrey Altidort,161,0.4710000000000001,0.444,0.429,0.493,0.147,0.248,0.225,0.111,0.32299999999999995,0.365,0.8420000000000001,0.42200000000000004,0.574,2016-17,Bethune-Cookman
Ulmer Manzier,95,0.451,0.42100000000000004,0.747,0.479,0.529,0.253,0.25,0.5,0,NA,NA,0.547,0.5379999999999999,2016-17,Bethune-Cookman
Brandon Suggs,81,0.604,0.605,0.654,0.7170000000000001,0.42100000000000004,0.34600000000000003,0.39299999999999996,0.818,0,NA,NA,0.37,0.5670000000000001,2016-17,Bethune-Cookman
Josue Salaam,75,0.451,0.44,0.147,0.545,0.667,0.067,0,NA,0.787,0.305,0.889,0.04,1,2016-17,Bethune-Cookman
Houston Smith,46,0.505,0.5,0.7609999999999999,0.5710000000000001,0.3,0.196,0.33299999999999996,0.33299999999999996,0.043,0,NA,0.435,0.5,2016-17,Bethune-Cookman
Danny Harris,8,0.371,0.375,0.375,0.667,0,0.125,1,1,0.5,0,NA,0.375,0.33299999999999996,2016-17,Bethune-Cookman
Jamal Gaines,5,0.504,0.4,0.6,0.33299999999999996,1,0.4,0.5,0,0,NA,NA,0.4,1,2016-17,Bethune-Cookman
Rodney Ross,1,0,0,1,0,NA,0,NA,NA,0,NA,NA,2,0,2016-17,Bethune-Cookman
"GASEVIC,MRDJAN",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-17,Bethune-Cookman
Total,2021,0.498,0.47200000000000003,0.409,0.57,0.461,0.23800000000000002,0.293,0.34,0.35200000000000004,0.32,0.807,0.27399999999999997,0.662,2016-17,Bethune-Cookman
