name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Terell Parks,38,0.191,0.168,0.618,0.047,0.057,0.5,2011-12,WesternIll.
David Gebru,8,0.184,0.33299999999999996,1,0.053,0.14300000000000002,1,2011-12,WesternIll.
Ceola Clark,4,0.055999999999999994,0,0,0.024,0.061,1,2011-12,WesternIll.
Tommie Tyler,4,0.033,0.022000000000000002,0.33299999999999996,0.012,0,0,2011-12,WesternIll.
Obi Emegano,3,0.019,0.034,1,0.005,0,0,2011-12,WesternIll.
Don McAvoy,3,0.09699999999999999,0.125,0.667,0,0,NA,2011-12,WesternIll.
Jack Houpt,2,0.061,0.083,0.5,0,0,NA,2011-12,WesternIll.
Jeremy McDonald,1,1,1,1,0,0,NA,2011-12,WesternIll.
Remy Roberts-Burnett,1,0,0,NA,0.012,0,0,2011-12,WesternIll.
Total,64,0.09699999999999999,0.109,0.648,0.016,0.02,0.5,2011-12,WesternIll.
