shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.35200000000000004,0.65,0.073,0.701,2019-20,Louisiana
2pt Jumpers,0.28,0.34600000000000003,0.066,0.371,2019-20,Louisiana
3pt Shots,0.36700000000000005,0.34,0.012,0.344,2019-20,Louisiana
