shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.401,0.561,0.092,0.618,2019-20,Siena
2pt Jumpers,0.251,0.368,0.032,0.381,2019-20,Siena
3pt Shots,0.348,0.318,0.017,0.324,2019-20,Siena
