name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Damani Applewhite,35,0.192,0.22,0.8,0.023,0.024,0.4,2018-19
Ozante Fields,16,0.125,0.14300000000000002,0.846,0.067,0.154,0.667,2018-19
Ian Kinard,9,0.14300000000000002,0.162,0.667,0,0,NA,2018-19
Lavar Harewood,7,0.115,0,0,0.083,0,0,2018-19
Armani Hill,7,0.162,0.23800000000000002,0.833,0.048,0,0,2018-19
Rayshawn Neal,6,0.047,0.06,0.75,0.044000000000000004,0.071,0.5,2018-19
David Bottenberg,5,0.16699999999999998,0.182,0.5,0.048,0,0,2018-19
Janai Raynor  Powell,5,0.031,0.07400000000000001,1,0.027999999999999997,0.051,0.667,2018-19
Jahmari Etienne,4,0.061,0.16699999999999998,1,0.028999999999999998,0,0,2018-19
Allen Hatchett,3,0.13,0.154,0.667,0,0,NA,2018-19
"SLATER,FRED",1,0.1,0.25,1,0,0,NA,2018-19
"RAYNORPOWELL,JANAI",1,0.091,0,0,0,0,NA,2018-19
Total,100,0.12300000000000001,0.14800000000000002,0.7070000000000001,0.027999999999999997,0.031,0.389,2018-19
