shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.39299999999999996,0.659,0.059000000000000004,0.701,2018-19,SouthCarolinaSt.
2pt Jumpers,0.209,0.38299999999999995,0.027999999999999997,0.39399999999999996,2018-19,SouthCarolinaSt.
3pt Shots,0.39799999999999996,0.368,0.005,0.37,2018-19,SouthCarolinaSt.
