shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.368,0.616,0.11599999999999999,0.6970000000000001,2019-20
2pt Jumpers,0.285,0.34700000000000003,0.04,0.361,2019-20
3pt Shots,0.34700000000000003,0.33899999999999997,0.015,0.344,2019-20
