name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Elijah Thomas,34,0.185,0.21600000000000003,0.7809999999999999,0.023,0,0,2017-18,Clemson
Donte Grantham,19,0.195,0.182,0.75,0.079,0.2,0.667,2017-18,Clemson
Gabe DeVoe,12,0.09300000000000001,0.125,0.875,0.026000000000000002,0.036000000000000004,0.5,2017-18,Clemson
Aamir Simms,7,0.14300000000000002,0.042,0.2,0.059000000000000004,0,0,2017-18,Clemson
Marcquise Reed,7,0.043,0.047,0.6,0.017,0.02,0.5,2017-18,Clemson
David Skara,6,0.15,0.16,0.667,0,0,NA,2017-18,Clemson
Mark Donnal,5,0.14300000000000002,0.174,0.8,0,0,NA,2017-18,Clemson
Malik William,4,0.28600000000000003,0.25,0.5,0.11800000000000001,0,0,2017-18,Clemson
Shelton Mitchell,3,0.01,0.02,1,0.013999999999999999,0,0,2017-18,Clemson
Anthony Oliver II,1,0.33299999999999996,1,1,0,0,NA,2017-18,Clemson
Scott Spencer,1,0.25,0,0,0,0,NA,2017-18,Clemson
Clyde Trapp,1,0.1,0,0,0,0,NA,2017-18,Clemson
Total,100,0.12,0.135,0.711,0.027999999999999997,0.023,0.28600000000000003,2017-18,Clemson
