name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Jordan Capps,35,0.10400000000000001,0.08800000000000001,0.5710000000000001,0.231,0.433,0.619,2015-16,SoutheasternLa.
Moses Greenwood,16,0.087,0.075,0.556,0.10400000000000001,0.067,0.28600000000000003,2015-16,SoutheasternLa.
James Currington,15,0.268,0.3,0.818,0.078,0.188,0.75,2015-16,SoutheasternLa.
Dominic Nelson,9,0.15,0.1,0.33299999999999996,0.158,0.14300000000000002,0.33299999999999996,2015-16,SoutheasternLa.
Daniel Grieves,4,0.273,0.28600000000000003,0.667,0.111,0.2,1,2015-16,SoutheasternLa.
Dimi Cook,3,0.05,0,0,0,0,NA,2015-16,SoutheasternLa.
Marlain Veal,2,0.015,0.027000000000000003,1,0.018000000000000002,0,0,2015-16,SoutheasternLa.
Zay Jackson,2,0.009000000000000001,0,0,0.009000000000000001,0,0,2015-16,SoutheasternLa.
Keith Charleston,2,0.053,0.037000000000000005,0.5,0,0,NA,2015-16,SoutheasternLa.
Jamichael Hawkins,1,0,0,NA,0.038,0,0,2015-16,SoutheasternLa.
Total,89,0.076,0.069,0.56,0.075,0.11,0.513,2015-16,SoutheasternLa.
