start_of_poss,percent_of_initial_attempts,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_shots_2pt_jumpers,fg_percent_2pt_jumpers,percent_shots_3pt,fg_percent_3pt,season
"Rebound, 0-10 s",0.2,0.491,0.32899999999999996,0.613,0.214,0.391,0.457,0.299,2019-20
"Rebound, 11-30 s",0.177,0.523,0.42,0.65,0.34299999999999997,0.37799999999999995,0.23800000000000002,0.33799999999999997,2019-20
"Score, 0-10 s",0.049,0.551,0.32899999999999996,0.769,0.215,0.41200000000000003,0.456,0.306,2019-20
"Score, 11-30 s",0.39,0.466,0.353,0.518,0.337,0.358,0.31,0.349,2019-20
"Steal, 0-10 s",0.038,0.508,0.597,0.486,0.065,0.75,0.33899999999999997,0.33299999999999996,2019-20
"Steal, 11-30 s",0.023,0.45899999999999996,0.43200000000000005,0.562,0.324,0.41700000000000004,0.243,0.222,2019-20
Transition,0.287,0.503,0.365,0.609,0.19399999999999998,0.41100000000000003,0.441,0.304,2019-20
