name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Richaun Holmes,33,0.316,0.33799999999999997,0.767,0.071,0.05,0.33299999999999996,2012-13
A'Uston Calhoun,30,0.163,0.163,0.636,0.037000000000000005,0.053,0.5,2012-13
Cameron Black,14,0.293,0.385,0.833,0.031,0.04,0.5,2012-13
Chauncey Orr,9,0.11800000000000001,0.146,0.778,0,0,NA,2012-13
Jordon Crawford,7,0.057999999999999996,0.045,0.429,0,0,NA,2012-13
Anthony Henderson,4,0.125,0,0,0.055999999999999994,0,0,2012-13
Jehvon Clarke,3,0.105,0.16699999999999998,1,0.024,0,0,2012-13
Craig Sealey,3,0.068,0.071,0.667,0,0,NA,2012-13
Spencer Parker,3,0.2,0.5,1,0,0,NA,2012-13
Total,106,0.154,0.177,0.711,0.023,0.026000000000000002,0.375,2012-13
