shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.342,0.609,0.141,0.708,2012-13
2pt Jumpers,0.308,0.379,0.064,0.406,2012-13
3pt Shots,0.35100000000000003,0.35200000000000004,0.011000000000000001,0.35600000000000004,2012-13
