name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season
Brandon Frazier,377,0.483,0.40299999999999997,0.244,0.522,0.271,0.33399999999999996,0.302,0.21100000000000002,0.42200000000000004,0.27699999999999997,0.636,0.43200000000000005,0.828,2012-13
Mandell Thomas,268,0.48800000000000004,0.45299999999999996,0.306,0.488,0.4,0.392,0.33299999999999996,0.14300000000000002,0.302,0.38299999999999995,0.774,0.261,0.7290000000000001,2012-13
Bryan Smith,208,0.4730000000000001,0.45,0.188,0.436,0.47100000000000003,0.188,0.308,0.667,0.625,0.331,0.977,0.163,0.735,2012-13
Chris Gaston,204,0.507,0.47100000000000003,0.426,0.586,0.49,0.574,0.385,0.467,0,NA,NA,0.377,0.675,2012-13
Ryan Canty,156,0.533,0.551,0.795,0.605,0.547,0.205,0.344,0.455,0,NA,NA,0.237,0.35100000000000003,2012-13
"SHORT,JEFFREY",144,0.43700000000000006,0.406,0.19399999999999998,0.35700000000000004,0.4,0.271,0.282,0.182,0.535,0.325,0.92,0.23600000000000002,0.6759999999999999,2012-13
Travion Leonard,140,0.47800000000000004,0.457,0.529,0.595,0.545,0.46399999999999997,0.308,0.75,0.006999999999999999,0,NA,0.271,0.605,2012-13
Jermaine Myers,104,0.45199999999999996,0.389,0.17300000000000001,0.722,0.154,0.337,0.22899999999999998,0,0.49,0.255,0.769,0.423,0.727,2012-13
Ryan Rhoomes,80,0.511,0.5379999999999999,0.675,0.611,0.606,0.325,0.385,0.7,0,NA,NA,0.675,0.40700000000000003,2012-13
"TRAVION,LEONARD",36,0.528,0.528,0.556,0.6,0.5,0.444,0.43799999999999994,0.28600000000000003,0,NA,NA,0.389,0.5,2012-13
Luka Zivkovic,31,0.42300000000000004,0.419,0,NA,NA,0.129,0.25,1,0.871,0.29600000000000004,1,0.065,0.5,2012-13
"SHORT,JEFF",10,0.502,0.45,0.3,0.667,0.5,0.3,0.33299999999999996,0,0.4,0.25,1,0.2,1,2012-13
Devon McMillan,9,0.33799999999999997,0.278,0.222,0,NA,0.444,0.25,1,0.33299999999999996,0.33299999999999996,1,0.667,0.5,2012-13
Khalid Robinson,8,0.404,0.375,0.25,0.5,0,0.625,0.4,1,0.125,0,NA,0.5,0.5,2012-13
Jared Fay,6,0.5760000000000001,0.667,0.16699999999999998,1,1,0.16699999999999998,0,NA,0.667,0.5,1,0.33299999999999996,0,2012-13
Leo Walsh,2,0.5,0.5,1,0.5,0,0,NA,NA,0,NA,NA,0,NA,2012-13
Nihad Musovic,2,0.33899999999999997,0,0,NA,NA,0,NA,NA,1,0,NA,1,1,2012-13
Total,1785.0000000000002,0.48400000000000004,0.449,0.35200000000000004,0.5539999999999999,0.46299999999999997,0.34600000000000003,0.327,0.381,0.303,0.311,0.8270000000000001,0.327,0.674,2012-13
D-I Team Averages,NA,0.542,0.504,0.38299999999999995,0.609,0.418,0.293,0.35700000000000004,0.35,0.32299999999999995,0.34299999999999997,0.8490000000000001,0.426,0.691,2012-13
