shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.29600000000000004,0.653,0.065,0.698,2012-13
2pt Jumpers,0.371,0.354,0.111,0.39799999999999996,2012-13
3pt Shots,0.332,0.318,0.006999999999999999,0.321,2012-13
