name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Ike Nweke,22,0.243,0.214,0.529,0.11900000000000001,0.231,0.6,2018-19,Columbia
Randy Brumant,20,0.235,0.17,0.5,0.10300000000000001,0.182,0.667,2018-19,Columbia
Patrick Tape,11,0.066,0.055999999999999994,0.6,0.027000000000000003,0,0,2018-19,Columbia
Tai Bibbs,6,0.182,0.067,0.16699999999999998,0,0,NA,2018-19,Columbia
Maka Ellis,4,0.115,0.067,0.33299999999999996,0.028999999999999998,0.062,1,2018-19,Columbia
Gabe Stefanini,3,0.011000000000000001,0.022000000000000002,1,0.013999999999999999,0,0,2018-19,Columbia
Mike Smith,1,0.028999999999999998,0.055999999999999994,1,0,0,NA,2018-19,Columbia
Jake Killingsworth,1,0,0,NA,0,0,NA,2018-19,Columbia
CJ Davis,1,0.16699999999999998,0.25,1,0,NA,NA,2018-19,Columbia
Total,69,0.091,0.077,0.509,0.026000000000000002,0.034,0.5,2018-19,Columbia
