name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season,team
Joe Rosga,275,0.538,0.518,0.16,0.43200000000000005,0.368,0.305,0.381,0.156,0.535,0.415,0.885,0.105,0.897,2018-19,Denver
Ade Murkey,231.99999999999997,0.554,0.502,0.474,0.6,0.22699999999999998,0.366,0.365,0.19399999999999998,0.159,0.35100000000000003,0.9229999999999999,0.409,0.779,2018-19,Denver
Harrell Ronnie,220.00000000000003,0.556,0.52,0.259,0.579,0.091,0.28600000000000003,0.365,0.174,0.455,0.39,0.667,0.245,0.815,2018-19,Denver
Jase Townsend,162,0.477,0.457,0.16,0.192,0.2,0.302,0.49,0.20800000000000002,0.537,0.345,0.5329999999999999,0.142,0.7390000000000001,2018-19,Denver
David Nzekwesi,112.00000000000001,0.699,0.647,0.5710000000000001,0.6409999999999999,0.439,0.223,0.48,0.33299999999999996,0.205,0.565,0.9229999999999999,0.625,0.8290000000000001,2018-19,Denver
Donoven Carlisle,111.00000000000001,0.5770000000000001,0.568,0.414,0.674,0.419,0.23399999999999999,0.423,0.455,0.35100000000000003,0.359,0.857,0.261,0.621,2018-19,Denver
",RONNIE",105,0.445,0.414,0.276,0.517,0.267,0.381,0.3,0.083,0.34299999999999997,0.306,0.727,0.19,0.75,2018-19,Denver
Abiola Akintola,92,0.513,0.5329999999999999,0.815,0.5870000000000001,0.364,0.185,0.294,0.4,0,NA,NA,0.37,0.382,2018-19,Denver
Taelyr Gatlin,87,0.48000000000000004,0.47100000000000003,0.115,0.3,0,0.368,0.531,0.17600000000000002,0.517,0.311,0.857,0.115,0.6,2018-19,Denver
Elvin Rodriguez,87,0.504,0.46,0.46,0.575,0.13,0.23,0.25,0,0.31,0.29600000000000004,0.75,0.368,0.7190000000000001,2018-19,Denver
Tory Stewart-Miller,75,0.648,0.5870000000000001,0.573,0.7440000000000001,0.7809999999999999,0.32,0.25,0.33299999999999996,0.107,0.5,1,0.387,0.9309999999999999,2018-19,Denver
Alperen Kurnaz,63,0.4750000000000001,0.429,0.349,0.318,0.28600000000000003,0.23800000000000002,0.33299999999999996,0.8,0.413,0.385,1,0.28600000000000003,0.778,2018-19,Denver
Joseph Lanzi,54,0.4050000000000001,0.37,0.204,0.636,0.5710000000000001,0.222,0.33299999999999996,0.5,0.574,0.19399999999999998,0.833,0.111,1,2018-19,Denver
Jake Krafka,14.000000000000002,0.464,0.46399999999999997,0.35700000000000004,0.2,0,0.14300000000000002,0.5,0,0.5,0.429,1,0,NA,2018-19,Denver
Drew Joiner,9,0.22200000000000003,0.222,0.222,0.5,0,0.111,1,1,0.667,0,NA,0,NA,2018-19,Denver
Total,1723,0.537,0.504,0.34600000000000003,0.562,0.34,0.293,0.382,0.233,0.361,0.365,0.797,0.267,0.759,2018-19,Denver
