name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Ade Murkey,14,0.109,0.061,0.33299999999999996,0.024,0.032,0.5,2018-19,Denver
Donoven Carlisle,13,0.261,0.32299999999999995,0.833,0,0,NA,2018-19,Denver
Abiola Akintola,9,0.12,0.159,0.778,0,0,NA,2018-19,Denver
David Nzekwesi,8,0.125,0.146,0.75,0,0,NA,2018-19,Denver
Tory Stewart-Miller,5,0.09300000000000001,0.031,0.25,0.042,0,0,2018-19,Denver
Joe Rosga,5,0.045,0.105,1,0.012,0,0,2018-19,Denver
Alperen Kurnaz,4,0.182,0.28600000000000003,0.5,0,0,NA,2018-19,Denver
Elvin Rodriguez,4,0.075,0.13,1,0.05,0,0,2018-19,Denver
Harrell Ronnie,2,0.035,0.061,1,0,0,NA,2018-19,Denver
Taelyr Gatlin,1,0.1,0.33299999999999996,1,0,0,NA,2018-19,Denver
Joseph Lanzi,1,0.091,0.14300000000000002,1,0,0,NA,2018-19,Denver
Jase Townsend,1,0.038,0,0,0,0,NA,2018-19,Denver
Drew Joiner,1,0,0,NA,0,0,NA,2018-19,Denver
",RONNIE",1,0.034,0.067,1,0,0,NA,2018-19,Denver
Total,70,0.102,0.122,0.672,0.01,0.005,0.2,2018-19,Denver
