shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.429,0.61,0.098,0.6759999999999999,2019-20
2pt Jumpers,0.175,0.298,0.046,0.313,2019-20
3pt Shots,0.396,0.368,0.008,0.371,2019-20
