name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season,team
Teddy Okereafor,303,0.533,0.475,0.36,0.55,0.033,0.135,0.366,0.133,0.505,0.301,0.63,0.502,0.737,2015-16,Rider
Xavier Lundy,273,0.5680000000000001,0.5529999999999999,0.462,0.643,0.593,0.22,0.41700000000000004,0.72,0.319,0.345,1,0.245,0.657,2015-16,Rider
Kahlil Thomas,269,0.5770000000000001,0.5670000000000001,0.8220000000000001,0.624,0.486,0.16399999999999998,0.295,0.462,0.015,0.25,1,0.513,0.5870000000000001,2015-16,Rider
Jimmie Taylor,257,0.519,0.488,0.272,0.44299999999999995,0.29,0.214,0.382,0.19,0.514,0.371,1,0.284,0.7120000000000001,2015-16,Rider
Khalil Alford,199,0.49300000000000005,0.46,0.35200000000000004,0.586,0.439,0.332,0.33299999999999996,0.545,0.317,0.302,1,0.24600000000000002,0.735,2015-16,Rider
Zedric Sadler,172,0.41000000000000003,0.369,0.308,0.45299999999999996,0.41700000000000004,0.18,0.355,0.182,0.512,0.21600000000000003,1,0.192,0.818,2015-16,Rider
Kealen Ives,147,0.451,0.39799999999999996,0.218,0.375,0,0.33299999999999996,0.245,0.16699999999999998,0.449,0.348,0.826,0.306,0.778,2015-16,Rider
Shawn Valentine,122,0.513,0.48,0.303,0.622,0.522,0.287,0.28600000000000003,0.6,0.41,0.34,0.882,0.418,0.647,2015-16,Rider
Kenny Grant,25,0.605,0.6,0.8,0.65,0.769,0.2,0.4,0,0,NA,NA,0.4,0.6,2015-16,Rider
Josh Williams,15,0.355,0.33299999999999996,0.33299999999999996,0.8,0.75,0.467,0.14300000000000002,0,0.2,0,NA,0.467,0.429,2015-16,Rider
Lacey James,14.000000000000002,0.312,0.28600000000000003,0.7140000000000001,0.4,0.75,0.28600000000000003,0,NA,0,NA,NA,0.7859999999999999,0.364,2015-16,Rider
Anthony Durham,6,0.4320000000000001,0.33299999999999996,0.667,0.5,0.5,0.33299999999999996,0,NA,0,NA,NA,0.33299999999999996,1,2015-16,Rider
Total,1802,0.517,0.483,0.42,0.5720000000000001,0.423,0.221,0.331,0.39399999999999996,0.358,0.316,0.887,0.354,0.682,2015-16,Rider
