shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.43,0.499,0.13,0.573,2015-16
2pt Jumpers,0.183,0.361,0.032,0.373,2015-16
3pt Shots,0.387,0.34,0.011000000000000001,0.344,2015-16
