name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Fardaws Aimaq,19,0.16699999999999998,0.127,0.389,0.091,0,0,2018-19
Jaylen Stowe,7,0.040999999999999995,0.019,0.28600000000000003,0,0,NA,2018-19
Ethan Stair,6,0.049,0.057999999999999996,0.75,0.019,0,0,2018-19
Cory Kilby,5,0.083,0.055999999999999994,0.4,0,0,NA,2018-19
Ross Cummings,4,0.027000000000000003,0.048,1,0,0,NA,2018-19
CJ Williamson,4,0.111,0.2,0.667,0.5,0.5,1,2018-19
Daniel Love,3,0.071,0.111,0.5,0.042,0,0,2018-19
Victor Bafutto,3,0.064,0,0,0,0,NA,2018-19
Luke Hamilton,3,0.1,0.125,0.5,0,0,NA,2018-19
DJ Peavy,1,0.077,0.14300000000000002,1,0,0,NA,2018-19
Total,55,0.059000000000000004,0.048,0.447,0.013999999999999999,0.008,0.25,2018-19
