name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season
Tray Boyd III,383,0.558,0.526,0.17800000000000002,0.5589999999999999,0.316,0.261,0.42,0.381,0.561,0.377,0.765,0.175,0.8959999999999999,2019-20
Bo Hodges,325,0.547,0.525,0.5479999999999999,0.691,0.39,0.268,0.287,0,0.185,0.25,0.8,0.382,0.637,2019-20
Daivien Williamson,252,0.6,0.56,0.381,0.677,0.262,0.214,0.35200000000000004,0.105,0.405,0.373,0.816,0.345,0.805,2019-20
Isaiah Tisdale,206.99999999999997,0.588,0.5720000000000001,0.401,0.687,0.193,0.16399999999999998,0.353,0.33299999999999996,0.435,0.36700000000000005,0.879,0.604,0.608,2019-20
Patrick Good,202.99999999999997,0.549,0.517,0.064,0.615,0.125,0.10300000000000001,0.33299999999999996,0.14300000000000002,0.833,0.355,0.833,0.217,0.818,2019-20
Lucas N'Guessan,174,0.6649999999999999,0.644,0.718,0.688,0.6629999999999999,0.213,0.541,0.5,0.069,0.33299999999999996,1,0.6609999999999999,0.696,2019-20
Jeromy Rodriguez,120,0.634,0.633,0.6920000000000001,0.747,0.46799999999999997,0.3,0.389,0.071,0.008,0,NA,0.4,0.604,2019-20
Joe Hugley,107,0.584,0.542,0.374,0.65,0.615,0.20600000000000002,0.364,0.375,0.42100000000000004,0.35600000000000004,0.875,0.505,0.722,2019-20
Vonnie Patterson,100,0.41000000000000003,0.38,0.46,0.478,0.409,0.15,0.267,0.25,0.39,0.205,0.625,0.41,0.537,2019-20
Charlie Weber,30,0.598,0.617,0.33299999999999996,0.8,0.375,0.267,0.375,0.33299999999999996,0.4,0.41700000000000004,1,0.067,0,2019-20
Octavion  Corley,18,0.528,0.5,0.722,0.615,0.5,0.278,0.2,1,0,NA,NA,0.33299999999999996,0.667,2019-20
Jordan Coffin,17,0.059000000000000004,0.059000000000000004,0.235,0,NA,0.353,0.16699999999999998,0,0.41200000000000003,0,NA,0,NA,2019-20
Total,1936,0.5700000000000001,0.542,0.392,0.6629999999999999,0.41200000000000003,0.22,0.36700000000000005,0.256,0.38799999999999996,0.34600000000000003,0.815,0.368,0.6940000000000001,2019-20
