shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.325,0.701,0.037000000000000005,0.728,2012-13
2pt Jumpers,0.322,0.369,0.057,0.391,2012-13
3pt Shots,0.353,0.38,0.005,0.382,2012-13
