name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Jessie Govan,33,0.21600000000000003,0.205,0.68,0.042,0.038,0.375,2018-19
Josh LeBlanc,28,0.212,0.193,0.68,0.062,0.111,0.667,2018-19
Trey Mourning,9,0.17800000000000002,0.192,0.625,0.016,0.038,1,2018-19
Kaleb Johnson,9,0.145,0.171,0.75,0.059000000000000004,0,0,2018-19
Mac McClung,6,0.034,0.019,0.33299999999999996,0.032,0.059000000000000004,0.667,2018-19
Greg Malinowski,5,0.185,0.25,0.8,0,0,NA,2018-19
Jamorko Pickett,4,0.1,0.095,0.667,0.022000000000000002,0,0,2018-19
Grayson Carter,2,0.33299999999999996,0.5,1,0.16699999999999998,NA,0,2018-19
James Akinjo,2,0.013999999999999999,0,0,0.006999999999999999,0,0,2018-19
Jagan Mosely,1,0.034,0.053,1,0,0,NA,2018-19
Total,99,0.135,0.145,0.675,0.03,0.034,0.42100000000000004,2018-19
