shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.33299999999999996,0.5670000000000001,0.113,0.64,2018-19
2pt Jumpers,0.276,0.39299999999999996,0.066,0.42100000000000004,2018-19
3pt Shots,0.392,0.332,0.013999999999999999,0.337,2018-19
