name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Ryan Bowie,18,0.12300000000000001,0.138,0.643,0.019,0.024,0.5,2015-16
Phillip Jones,17,0.23800000000000002,0.19399999999999998,0.4,0.11800000000000001,0,0,2015-16
A.J. Cockrell,16,0.26,0.222,0.462,0.081,0,0,2015-16
Lucas O'Brien,16,0.183,0.22699999999999998,0.769,0.044000000000000004,0.036000000000000004,0.33299999999999996,2015-16
Austin Karrer,8,0.318,0.28600000000000003,0.5710000000000001,0.33299999999999996,0,0,2015-16
Gino Littles,5,0.083,0.08,0.5,0,0,NA,2015-16
Nick Allen,5,0.08900000000000001,0.071,0.5,0.028999999999999998,0.071,1,2015-16
Christian Wilson,4,0.006999999999999999,0.013999999999999999,1,0.03,0.027999999999999997,0.33299999999999996,2015-16
Nick Billingsley,4,0.129,0.2,1,0,0,NA,2015-16
George Matthews,4,0.16699999999999998,0.154,0.667,0.091,0.33299999999999996,1,2015-16
J.R. Harris,2,0.031,0.034,0.5,0,0,NA,2015-16
Terrell Scruggs,1,0.33299999999999996,0.5,1,0,0,NA,2015-16
Total,100,0.11900000000000001,0.128,0.593,0.031,0.026000000000000002,0.312,2015-16
