start_of_poss,percent_of_initial_attempts,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_shots_2pt_jumpers,fg_percent_2pt_jumpers,percent_shots_3pt,fg_percent_3pt,season,team
"Rebound, 0-10 s",0.132,0.561,0.461,0.6629999999999999,0.141,0.31,0.39799999999999996,0.354,2013-14,Maryland
"Rebound, 11-30 s",0.21899999999999997,0.436,0.257,0.545,0.341,0.29100000000000004,0.402,0.326,2013-14,Maryland
"Opp score, 0-10 s",0.04,0.49200000000000005,0.302,0.579,0.19,0.41700000000000004,0.508,0.312,2013-14,Maryland
"Opp score, 11-30 s",0.39899999999999997,0.494,0.282,0.54,0.322,0.33799999999999997,0.396,0.39299999999999996,2013-14,Maryland
"Steal, 0-10 s",0.07400000000000001,0.629,0.7070000000000001,0.72,0.086,0.2,0.207,0.33299999999999996,2013-14,Maryland
"Steal, 11-30 s",0.02,0.391,0.25,0.75,0.43799999999999994,0.14300000000000002,0.312,0.3,2013-14,Maryland
Transition,0.24600000000000002,0.57,0.509,0.679,0.132,0.314,0.358,0.341,2013-14,Maryland
