name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Jaren Lewis,29,0.155,0.168,0.727,0.062,0.039,0.28600000000000003,2017-18,AbileneChristian
Jalone Friday,17,0.14300000000000002,0.14,0.7,0.047,0.046,0.429,2017-18,AbileneChristian
B.J. Maxwell,14,0.196,0.185,0.556,0.33299999999999996,0.4,0.4,2017-18,AbileneChristian
Jaylen Franklin,9,0.038,0.039,0.667,0.039,0.057,0.667,2017-18,AbileneChristian
Hayden Howell,8,0.163,0.214,0.75,0,0,NA,2017-18,AbileneChristian
Tevin Foster,4,0.01,0.019,1,0.043,0.045,0.5,2017-18,AbileneChristian
Hayden Farquhar,4,0.094,0.136,1,0.111,0.25,1,2017-18,AbileneChristian
Kolton Kohl,4,0.158,0.154,0.667,0.059000000000000004,0,0,2017-18,AbileneChristian
Payten Ricks,2,0.027999999999999997,0.067,1,0.031,0.091,1,2017-18,AbileneChristian
Chase Cobb,1,NA,NA,NA,0.5,1,1,2017-18,AbileneChristian
Trey Lenox,1,0.1,0,0,0,0,NA,2017-18,AbileneChristian
Drake Green,1,0,0,NA,0.059000000000000004,0,0,2017-18,AbileneChristian
Total,94,0.092,0.10400000000000001,0.703,0.055,0.057999999999999996,0.44799999999999995,2017-18,AbileneChristian
