name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season
Jalone Friday,353,0.543,0.521,0.198,0.7140000000000001,0.8,0.419,0.439,0.662,0.382,0.341,0.935,0.23800000000000002,0.7020000000000001,2017-18
Tevin Foster,291,0.559,0.498,0.34,0.545,0.14800000000000002,0.162,0.46799999999999997,0.409,0.498,0.317,0.7829999999999999,0.45,0.802,2017-18
Jaren Lewis,291,0.61,0.569,0.488,0.669,0.43200000000000005,0.38799999999999996,0.451,0.294,0.124,0.361,1,0.395,0.7909999999999999,2017-18
Jaylen Franklin,254.99999999999997,0.5650000000000001,0.565,0.62,0.652,0.369,0.298,0.461,0.114,0.08199999999999999,0.19,1,0.349,0.539,2017-18
Payten Ricks,137,0.53,0.485,0.263,0.41700000000000004,0.267,0.23399999999999999,0.344,0.182,0.504,0.391,0.815,0.37200000000000005,0.745,2017-18
Hayden Farquhar,111.00000000000001,0.462,0.45,0.28800000000000003,0.688,0.682,0.081,0.444,0.5,0.631,0.22899999999999998,1,0.153,0.588,2017-18
Drake Green,111.00000000000001,0.5770000000000001,0.568,0.07200000000000001,0.875,0.857,0.153,0.47100000000000003,0.375,0.775,0.37200000000000005,0.938,0.063,0.857,2017-18
Hayden Howell,95,0.558,0.547,0.516,0.5710000000000001,0.536,0.358,0.529,0.444,0.126,0.33299999999999996,1,0.316,0.6,2017-18
B.J. Maxwell,92,0.532,0.527,0.5,0.5870000000000001,0.444,0.163,0.33299999999999996,0.4,0.337,0.355,1,0.174,0.562,2017-18
Isaiah Tripp,70,0.49,0.46399999999999997,0.34299999999999997,0.45799999999999996,0.636,0.129,0.222,0.5,0.529,0.35100000000000003,0.9229999999999999,0.22899999999999998,0.688,2017-18
Kolton Kohl,36,0.438,0.41700000000000004,0.528,0.684,0.6920000000000001,0.47200000000000003,0.11800000000000001,1,0,NA,NA,0.5,0.5,2017-18
Trey Lenox,20,0.358,0.35,0.5,0.6,0.5,0.25,0.2,1,0.25,0,NA,0.25,0.4,2017-18
Chase Cobb,9,0.11100000000000002,0.111,0,NA,NA,0.222,0.5,0,0.778,0,NA,0,NA,2017-18
Paul Hiepler,3,0.8330000000000001,0.833,0.33299999999999996,1,0,0,NA,NA,0.667,0.5,1,0,NA,2017-18
Total,1873.9999999999998,0.549,0.521,0.37,0.622,0.45799999999999996,0.28,0.429,0.409,0.35,0.325,0.9009999999999999,0.309,0.701,2017-18
