name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Josh Ajayi,27,0.115,0.081,0.462,0.011000000000000001,0.031,1,2018-19,SouthAlabama
R.J. Kelly,12,0.172,0.182,0.545,0.33299999999999996,0,0,2018-19,SouthAlabama
Trhae Mitchell,9,0.042,0.055999999999999994,0.857,0.017,0.03,0.5,2018-19,SouthAlabama
Abdul Dial,8,0.33299999999999996,0.28600000000000003,0.5710000000000001,0.125,0,0,2018-19,SouthAlabama
Kevin Morris,6,0.25,0.267,0.667,0,0,NA,2018-19,SouthAlabama
John Pettway,5,0.040999999999999995,0.059000000000000004,1,0.07400000000000001,0.14300000000000002,0.5,2018-19,SouthAlabama
Jordan Andrews,1,0.053,0,0,0,0,NA,2018-19,SouthAlabama
Rodrick Sikes,1,0,0,NA,0,0,NA,2018-19,SouthAlabama
Kory Holden,1,0,0,NA,0,0,NA,2018-19,SouthAlabama
Herb McGee,1,0.016,0,0,0,0,NA,2018-19,SouthAlabama
Total,71,0.08199999999999999,0.07400000000000001,0.565,0.019,0.027000000000000003,0.429,2018-19,SouthAlabama
