name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Ryan Watkins,46,0.313,0.284,0.731,0.21100000000000002,0.256,0.55,2012-13
Kenny Buckner,20,0.226,0.23800000000000002,0.833,0.17,0.182,0.5,2012-13
Derrick Marks,9,0.10099999999999999,0.109,0.625,0,0,NA,2012-13
Anthony Drmic,8,0.084,0.06,0.5,0,0,NA,2012-13
Mikey Thompson,6,0.063,0.07400000000000001,0.5,0.021,0,0,2012-13
Darrious Hamilton,2,0.33299999999999996,0.33299999999999996,1,0.111,0,0,2012-13
Jeff Elorriaga,2,0,0,NA,0.048,0,0,2012-13
Thomas Bropleh,2,0,0,NA,0.031,0.091,1,2012-13
Joe Hanstad,2,0.4,0.5,1,0,0,NA,2012-13
Igor Hadziomerovic,2,0.026000000000000002,0,0,0.019,0.053,1,2012-13
Jake Ness,1,0,NA,NA,0.5,NA,0,2012-13
Vukasin Vujovic,1,0.16699999999999998,0,0,0,NA,NA,2012-13
Total,101,0.13699999999999998,0.14300000000000002,0.6829999999999999,0.051,0.062,0.486,2012-13
