name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season,team
David Brown,389,0.5690000000000001,0.5329999999999999,0.272,0.642,0.33799999999999997,0.11800000000000001,0.261,0.16699999999999998,0.609,0.359,0.7290000000000001,0.368,0.7340000000000001,2014-15,WesternMich.
Connar Tava,288,0.5650000000000001,0.523,0.705,0.626,0.52,0.26,0.293,0.273,0.035,0.1,1,0.604,0.6779999999999999,2014-15,WesternMich.
Tucker Haymond,244,0.604,0.568,0.385,0.66,0.5,0.217,0.45299999999999996,0.25,0.39799999999999996,0.361,0.8290000000000001,0.42200000000000004,0.748,2014-15,WesternMich.
Austin Richie,206.99999999999997,0.5660000000000001,0.517,0.184,0.447,0.353,0.193,0.3,0.083,0.623,0.40299999999999997,0.596,0.401,0.7829999999999999,2014-15,WesternMich.
Thomas Wilder,180,0.544,0.486,0.344,0.597,0.21600000000000003,0.41100000000000003,0.419,0.065,0.244,0.295,0.769,0.517,0.742,2014-15,WesternMich.
Drake LaMont,163,0.512,0.479,0.49700000000000005,0.691,0.696,0.503,0.268,0.273,0,NA,NA,0.331,0.685,2014-15,WesternMich.
Kellen McCormick,111.00000000000001,0.6,0.59,0.135,1,0.733,0.162,0.222,0.25,0.703,0.397,1,0.153,0.706,2014-15,WesternMich.
Taylor Perry,61,0.5650000000000001,0.5660000000000001,0.27899999999999997,0.706,0.5,0.311,0.316,0,0.41,0.44,0.909,0.27899999999999997,0.529,2014-15,WesternMich.
A.J. Avery,60,0.447,0.38299999999999995,0.35,0.5710000000000001,0.41700000000000004,0.65,0.282,0.818,0,NA,NA,0.6829999999999999,0.61,2014-15,WesternMich.
Mario Matasovic,44,0.477,0.47700000000000004,0.773,0.5589999999999999,0.579,0.205,0.222,0.5,0.023,0,NA,0.25,0.455,2014-15,WesternMich.
Von Washington,28.999999999999996,0.4750000000000001,0.483,0.10300000000000001,0.667,0,0.069,0,NA,0.828,0.33299999999999996,0.875,0.034,0,2014-15,WesternMich.
Charles Harris,8,0.375,0.375,0.75,0.5,0.33299999999999996,0.25,0,NA,0,NA,NA,0,NA,2014-15,WesternMich.
Jared Klein,7.000000000000001,0.44,0.429,0.14300000000000002,1,0,0.7140000000000001,0.4,0.5,0.14300000000000002,0,NA,0.28600000000000003,0.5,2014-15,WesternMich.
Khadim Dieng,7.000000000000001,0.508,0.5710000000000001,0.429,1,0.667,0.5710000000000001,0.25,1,0,NA,NA,0.857,0.33299999999999996,2014-15,WesternMich.
Tim Brennan,4,0.15700000000000003,0,0,NA,NA,0.25,0,NA,0.75,0,NA,1.25,0.4,2014-15,WesternMich.
"WILLIAMS,TJ",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-15,WesternMich.
"JACOBS,THOMAS",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-15,WesternMich.
Total,1802,0.556,0.52,0.38,0.635,0.48200000000000004,0.26,0.318,0.242,0.36,0.364,0.767,0.41600000000000004,0.703,2014-15,WesternMich.
