name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Alexis Dargenton,20,0.27399999999999997,0.33299999999999996,0.706,0.068,0.182,0.667,2016-17
Norbert Janicek,16,0.139,0.09300000000000001,0.455,0.067,0.083,0.6,2016-17
Quinn Taylor,14,0.14300000000000002,0.16699999999999998,0.769,0.055999999999999994,0,0,2016-17
Jalen Moore,11,0.079,0.091,0.75,0.015,0,0,2016-17
Sam Merrill,7,0.10300000000000001,0.152,0.833,0.016,0,0,2016-17
Koby McEwen,4,0.040999999999999995,0.045,0.75,0,0,NA,2016-17
Julion Pearre,2,0.032,0.048,1,0.059000000000000004,0,0,2016-17
Ngor Barnaba,2,0,0,NA,0.061,0.083,0.5,2016-17
Diogo Brito,2,0.1,0.2,1,0.33299999999999996,NA,0,2016-17
Shane Rector,2,0.027000000000000003,0.048,1,0,0,NA,2016-17
Total,80,0.102,0.115,0.7140000000000001,0.034,0.037000000000000005,0.375,2016-17
