shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.34700000000000003,0.563,0.1,0.625,2016-17
2pt Jumpers,0.27699999999999997,0.368,0.048,0.387,2016-17
3pt Shots,0.376,0.336,0.006,0.33799999999999997,2016-17
